id,path,album_id,title,artist,artist_sort,artist_credit,album,albumartist,albumartist_sort,albumartist_credit,genre,style,discogs_albumid,discogs_artistid,discogs_labelid,lyricist,composer,composer_sort,work,mb_workid,work_disambig,arranger,grouping,year,month,day,track,tracktotal,disc,disctotal,lyrics,comments,bpm,comp,mb_trackid,mb_albumid,mb_artistid,mb_albumartistid,mb_releasetrackid,trackdisambig,albumtype,label,acoustid_fingerprint,acoustid_id,mb_releasegroupid,asin,isrc,catalognum,script,language,country,albumstatus,media,albumdisambig,releasegroupdisambig,disctitle,encoder,rg_track_gain,rg_track_peak,rg_album_gain,rg_album_peak,r128_track_gain,r128_album_gain,original_year,original_month,original_day,initial_key,length,bitrate,format,samplerate,bitdepth,channels,mtime,added,last_update
17,/srv/music/musicLibrary/1995/La_Source/01_La_Source.flac,2,La Source,1995,1995,1995,La Source,1995,1995,1995,Rap & Hip-Hop,,0,0,0,,,,,,,,,2011,7,25,1,8,1,1,,,0,0,10a35f5b-26e1-4a30-aa2e-68e1910c71c0,0c06d900-85e8-47fe-a02e-237e8a688d4e,38923a6b-1c6d-4e81-9a41-0323b6ce4339,38923a6b-1c6d-4e81-9a41-0323b6ce4339,62eb9c43-41a8-3faf-b765-fc3e48ff3825,,ep,L'Or Noir,,,7b420b20-303e-497f-8f74-12264de627de,,,,Latn,fra,FR,Official,"12"" Vinyl",,,,,,,,,,,2011,6,27,,317.306666666667,869214,FLAC,44100,16,2,1632342614.0,1632342612.52671,2022-09-05T19:30:00
18,/srv/music/musicLibrary/1995/La_Source/02_La_Flemme.flac,2,La Flemme,1995,1995,1995,La Source,1995,1995,1995,Rap & Hip-Hop,,0,0,0,,,,,,,,,2011,7,25,2,8,1,1,,,0,0,0cf635f8-1437-4d5c-ae5d-860129992d48,0c06d900-85e8-47fe-a02e-237e8a688d4e,38923a6b-1c6d-4e81-9a41-0323b6ce4339,38923a6b-1c6d-4e81-9a41-0323b6ce4339,a6c5024a-29ca-32bc-bbd0-b9be0c55b041,,ep,L'Or Noir,,,7b420b20-303e-497f-8f74-12264de627de,,,,Latn,fra,FR,Official,"12"" Vinyl",,,,,,,,,,,2011,6,27,,258.266666666667,843572,FLAC,44100,16,2,1632342615.0,1632342612.55502,2022-09-03 19:30:00
19,/srv/music/musicLibrary/1995/La_Source/03_Laisser_une_empreinte.flac,2,Laisser une empreinte,1995,1995,1995,La Source,1995,1995,1995,Rap & Hip-Hop,,0,0,0,,,,,,,,,2011,7,25,3,8,1,1,,,0,0,dff44e75-6e1d-41e1-a8c8-fa1f8c7199ae,0c06d900-85e8-47fe-a02e-237e8a688d4e,38923a6b-1c6d-4e81-9a41-0323b6ce4339,38923a6b-1c6d-4e81-9a41-0323b6ce4339,aa1ac671-d721-3271-80dd-80397b99a49e,,ep,L'Or Noir,,,7b420b20-303e-497f-8f74-12264de627de,,,,Latn,fra,FR,Official,"12"" Vinyl",,,,,,,,,,,2011,6,27,,299.666666666667,831050,FLAC,44100,16,2,1632342615.0,1632342612.56206,2022-09-03 19:30:00
20,/srv/music/musicLibrary/1995/La_Source/04_Milliardaire.flac,2,Milliardaire,1995,1995,1995,La Source,1995,1995,1995,Rap & Hip-Hop,,0,0,0,,,,,,,,,2011,7,25,4,8,1,1,,,0,0,2df89708-92ee-4364-80e6-1f7649504349,0c06d900-85e8-47fe-a02e-237e8a688d4e,38923a6b-1c6d-4e81-9a41-0323b6ce4339,38923a6b-1c6d-4e81-9a41-0323b6ce4339,0f5b571e-26fb-3d81-b173-d746290f62ec,,ep,L'Or Noir,,,7b420b20-303e-497f-8f74-12264de627de,,,,Latn,fra,FR,Official,"12"" Vinyl",,,,,,,,,,,2011,6,27,,256.32,939894,FLAC,44100,16,2,1632342616.0,1632342612.57922,2022-09-03 19:30:00
21,/srv/music/musicLibrary/1995/La_Source/05_A_chaque_ligne.flac,2,À chaque ligne,1995 feat. Zoxea,1995 feat. Zoxea,1995 feat. Zoxeakopat,La Source,1995,1995,1995,Rap & Hip-Hop,,0,0,0,,,,,,,,,2011,7,25,5,8,1,1,,,0,0,c7934abc-ed93-42fe-9341-655eb08b0e87,0c06d900-85e8-47fe-a02e-237e8a688d4e,38923a6b-1c6d-4e81-9a41-0323b6ce4339,38923a6b-1c6d-4e81-9a41-0323b6ce4339,6cbb1aa6-da6e-31f0-8c63-f608bdaebbd2,,ep,L'Or Noir,,,7b420b20-303e-497f-8f74-12264de627de,,,,Latn,fra,FR,Official,"12"" Vinyl",,,,,,,,,,,2011,6,27,,253.8,821994,FLAC,44100,16,2,1632342616.0,1632342612.586,2022-09-03 19:30:00
22,/srv/music/musicLibrary/1995/La_Source/06_Reflexxxion.flac,2,Reflexxxion,1995,1995,1995,La Source,1995,1995,1995,Rap & Hip-Hop,,0,0,0,,,,,,,,,2011,7,25,6,8,1,1,,,0,0,5446b837-8348-43e3-bd46-6785c705f02b,0c06d900-85e8-47fe-a02e-237e8a688d4e,38923a6b-1c6d-4e81-9a41-0323b6ce4339,38923a6b-1c6d-4e81-9a41-0323b6ce4339,a2559a11-98a1-32e9-92a5-ca35c1d11a0e,,ep,L'Or Noir,,,7b420b20-303e-497f-8f74-12264de627de,,,,Latn,fra,FR,Official,"12"" Vinyl",,,,,,,,,,,2011,6,27,,225.426666666667,915881,FLAC,44100,16,2,1632342617.0,1632342612.59288,2022-09-03 19:30:00
23,/srv/music/musicLibrary/1995/La_Source/07_Tip.flac,2,Tip,1995,1995,1995,La Source,1995,1995,1995,Rap & Hip-Hop,,0,0,0,,,,,,,,,2011,7,25,7,8,1,1,,,0,0,2b196b39-1037-46d0-b11d-d588c090d1fe,0c06d900-85e8-47fe-a02e-237e8a688d4e,38923a6b-1c6d-4e81-9a41-0323b6ce4339,38923a6b-1c6d-4e81-9a41-0323b6ce4339,4b3cb8d5-c22c-384d-bce7-24b929d47d68,,ep,L'Or Noir,,,7b420b20-303e-497f-8f74-12264de627de,,,,Latn,fra,FR,Official,"12"" Vinyl",,,,,,,,,,,2011,6,27,,228.586666666667,864522,FLAC,44100,16,2,1632342617.0,1632342612.59902,2022-09-03 19:30:00
24,/srv/music/musicLibrary/1995/La_Source/08_Je_brille.flac,2,Je brille,1995,1995,1995,La Source,1995,1995,1995,Rap & Hip-Hop,,0,0,0,,,,,,,,,2011,7,25,8,8,1,1,,,0,0,4df535f2-1633-4cc0-bd56-1f05a2d309ea,0c06d900-85e8-47fe-a02e-237e8a688d4e,38923a6b-1c6d-4e81-9a41-0323b6ce4339,38923a6b-1c6d-4e81-9a41-0323b6ce4339,bf239a30-3432-318d-866e-739105427589,,ep,L'Or Noir,,,7b420b20-303e-497f-8f74-12264de627de,,,,Latn,fra,FR,Official,"12"" Vinyl",,,,,,,,,,,2011,6,27,,298.373333333333,857929,FLAC,44100,16,2,1632342618.0,1632342612.60594,2022-09-03 19:30:00
25,/srv/music/musicLibrary/1995/La_Suite/01_Bienvenue.flac,3,Bienvenüe,1995,1995,1995,La Suite,1995,1995,1995,Rap & Hip-Hop,,0,0,0,,,,,,,,,2012,3,5,1,8,1,1,,,0,0,8c80a781-bc28-4588-9332-598492086d26,48c777c3-014c-4c21-8204-a46cbc591d85,38923a6b-1c6d-4e81-9a41-0323b6ce4339,38923a6b-1c6d-4e81-9a41-0323b6ce4339,1cfcc83e-d671-3a35-8845-375b918265e2,,ep,Polydor,,,563e7551-d321-43d4-bd67-798c51072e36,B0076AGV2S,FR9W11200808,,Latn,fra,FR,Official,CD,,,,,,,,,,,2012,3,5,,215.92,838494,FLAC,44100,16,2,1632342619.0,1632342618.52755,2022-09-03 19:30:00
26,/srv/music/musicLibrary/1995/La_Suite/02_La_Suite.flac,3,La Suite,1995,1995,1995,La Suite,1995,1995,1995,Rap & Hip-Hop,,0,0,0,,,,,,,,,2012,3,5,2,8,1,1,,,0,0,544422ad-efc0-46ed-92c2-bec00aece3b2,48c777c3-014c-4c21-8204-a46cbc591d85,38923a6b-1c6d-4e81-9a41-0323b6ce4339,38923a6b-1c6d-4e81-9a41-0323b6ce4339,9da30ab8-00eb-3260-8814-604eda65eb34,,ep,Polydor,,,563e7551-d321-43d4-bd67-798c51072e36,B0076AGV2S,FR9W11200807,,Latn,fra,FR,Official,CD,,,,,,,,,,,2012,3,5,,300.613333333333,975787,FLAC,44100,16,2,1632342619.0,1632342618.53664,2022-09-03 19:30:00
27,/srv/music/musicLibrary/1995/La_Suite/03_Comme_un_grand.flac,3,Comme un grand,1995,1995,1995,La Suite,1995,1995,1995,Rap & Hip-Hop,,0,0,0,,,,,,,,,2012,3,5,3,8,1,1,,,0,0,69110b10-7f4e-4a0d-84c5-6a38734420c2,48c777c3-014c-4c21-8204-a46cbc591d85,38923a6b-1c6d-4e81-9a41-0323b6ce4339,38923a6b-1c6d-4e81-9a41-0323b6ce4339,3fcb06fa-ae96-35c5-a3b3-1ffce5459ac0,,ep,Polydor,,,563e7551-d321-43d4-bd67-798c51072e36,B0076AGV2S,FR9W11200810,,Latn,fra,FR,Official,CD,,,,,,,,,,,2012,3,5,,341.64,885315,FLAC,44100,16,2,1632342623.0,1632342618.55184,2022-09-03 19:30:00
28,/srv/music/musicLibrary/1995/La_Suite/04_Renegats.flac,3,Renégats,1995,1995,1995,La Suite,1995,1995,1995,Rap & Hip-Hop,,0,0,0,,,,,,,,,2012,3,5,4,8,1,1,,,0,0,43d7bd69-9393-4aee-a53d-78c4a9493ba6,48c777c3-014c-4c21-8204-a46cbc591d85,38923a6b-1c6d-4e81-9a41-0323b6ce4339,38923a6b-1c6d-4e81-9a41-0323b6ce4339,aea38eb8-45e5-356c-bb2d-c57661b6cb0e,,ep,Polydor,,,563e7551-d321-43d4-bd67-798c51072e36,B0076AGV2S,FR9W11200813,,Latn,fra,FR,Official,CD,,,,,,,,,,,2012,3,5,,201.36,976149,FLAC,44100,16,2,1632342626.0,1632342618.55815,2022-09-03 19:30:00
29,/srv/music/musicLibrary/1995/La_Suite/05_Taille_de_guepe.flac,3,Taille de guêpe,1995,1995,1995,La Suite,1995,1995,1995,Rap & Hip-Hop,,0,0,0,,,,,,,,,2012,3,5,5,8,1,1,,,0,0,1500e76e-5885-4b6b-83dd-7c81fc404e51,48c777c3-014c-4c21-8204-a46cbc591d85,38923a6b-1c6d-4e81-9a41-0323b6ce4339,38923a6b-1c6d-4e81-9a41-0323b6ce4339,adb2fe42-8e63-3729-8c3d-a808b9e80745,,ep,Polydor,,,563e7551-d321-43d4-bd67-798c51072e36,B0076AGV2S,FR9W11200812,,Latn,fra,FR,Official,CD,,,,,,,,,,,2012,3,5,,223.146666666667,971596,FLAC,44100,16,2,1632342627.0,1632342618.5665,2022-09-03 19:30:00
30,/srv/music/musicLibrary/1995/La_Suite/06_Bouffons_du_roi.flac,3,Bouffons du roi,1995,1995,1995,La Suite,1995,1995,1995,Rap & Hip-Hop,,0,0,0,,,,,,,,,2012,3,5,6,8,1,1,,,0,0,9d10bd5f-d19e-467f-aec5-63897abb5ff4,48c777c3-014c-4c21-8204-a46cbc591d85,38923a6b-1c6d-4e81-9a41-0323b6ce4339,38923a6b-1c6d-4e81-9a41-0323b6ce4339,4fb6e793-11a3-3a09-8ec1-5767d069e028,,ep,Polydor,,,563e7551-d321-43d4-bd67-798c51072e36,B0076AGV2S,FR9W11200809,,Latn,fra,FR,Official,CD,,,,,,,,,,,2012,3,5,,200.573333333333,942807,FLAC,44100,16,2,1632342628.0,1632342618.57884,2022-09-03 19:30:00
31,/srv/music/musicLibrary/1995/La_Suite/07_Temps_perdu.flac,3,Temps perdu,1995 feat. Marguerite du Bled,1995 feat. Marguerite du Bled,1995 feat. Marguerite du Bled,La Suite,1995,1995,1995,Rap & Hip-Hop,,0,0,0,,,,,,,,,2012,3,5,7,8,1,1,,,0,0,a0a9e28f-2375-4bd2-b1ee-b9bd62930a4a,48c777c3-014c-4c21-8204-a46cbc591d85,38923a6b-1c6d-4e81-9a41-0323b6ce4339,38923a6b-1c6d-4e81-9a41-0323b6ce4339,5e37f049-38b5-3773-9aa6-da6cadfff15a,,ep,Polydor,,,563e7551-d321-43d4-bd67-798c51072e36,B0076AGV2S,FR9W11200814,,Latn,fra,FR,Official,CD,,,,,,,,,,,2012,3,5,,250.12,859309,FLAC,44100,16,2,1632342628.0,1632342618.58546,2022-09-03 19:30:00
32,/srv/music/musicLibrary/1995/La_Suite/08_Comment_dire.flac,3,Comment dire,1995,1995,1995,La Suite,1995,1995,1995,Rap & Hip-Hop,,0,0,0,,,,,,,,,2012,3,5,8,8,1,1,,,0,0,6468dc96-6bc1-410a-b0ab-e6259bc1b723,48c777c3-014c-4c21-8204-a46cbc591d85,38923a6b-1c6d-4e81-9a41-0323b6ce4339,38923a6b-1c6d-4e81-9a41-0323b6ce4339,79c0b56d-937c-3d44-8d97-0154e647252e,,ep,Polydor,,,563e7551-d321-43d4-bd67-798c51072e36,B0076AGV2S,FR9W11200811,,Latn,fra,FR,Official,CD,,,,,,,,,,,2012,3,5,,331.906666666667,893992,FLAC,44100,16,2,1632342629.0,1632342618.59969,2022-09-03 19:30:00
33,/srv/music/musicLibrary/1995/Paris_Sud_Minute/01_Big_Bang_theorie.flac,4,Big Bang théorie,1995,1995,1995,Paris Sud Minute,1995,1995,1995,Rap & Hip-Hop,,0,0,0,,Alpha Wann; Hologram Lo'; Nek Le Fennek; Sneazzy,,,,,,,2012,12,31,1,17,1,1,,,0,0,4276dca2-6a5c-4b3c-b3e1-ff7f14d874d8,4fe4526f-f33d-4c4f-8159-b658e702027b,38923a6b-1c6d-4e81-9a41-0323b6ce4339,38923a6b-1c6d-4e81-9a41-0323b6ce4339,3d63f10b-cbb7-3e06-9a03-2e0eba1937b2,,album,Polydor,,,76e8575c-2556-481e-9652-9e5f76a8245f,B00A9XVCN2,FR9W11212672,372515-2,Latn,fra,FR,Official,CD,,,,,,,,,,,2012,12,31,,241.786666666667,845301,FLAC,44100,16,2,1632342629.0,1632342626.57259,2022-09-03 19:30:00
34,/srv/music/musicLibrary/1995/Paris_Sud_Minute/02_Paris_Sud_Minute.flac,4,Paris Sud Minute,1995,1995,1995,Paris Sud Minute,1995,1995,1995,Rap & Hip-Hop,,0,0,0,,Alpha Wann; Darryl Zeuja; Fonky Flav'; Hologram Lo'; Nek Le Fennek,,,,,,,2012,12,31,2,17,1,1,,,0,0,45f3c30a-7792-44bc-a9de-688776c27231,4fe4526f-f33d-4c4f-8159-b658e702027b,38923a6b-1c6d-4e81-9a41-0323b6ce4339,38923a6b-1c6d-4e81-9a41-0323b6ce4339,d2e921ca-f71e-3cd6-af96-373e02503d1c,,album,Polydor,,,76e8575c-2556-481e-9652-9e5f76a8245f,B00A9XVCN2,FR9W11212670,372515-2,Latn,fra,FR,Official,CD,,,,,,,,,,,2012,12,31,,359.826666666667,895382,FLAC,44100,16,2,1632342629.0,1632342626.57896,2022-09-03 19:30:00
35,/srv/music/musicLibrary/1995/Paris_Sud_Minute/03_Bla_bla_bla.flac,4,Bla bla bla,1995,1995,1995,Paris Sud Minute,1995,1995,1995,Rap & Hip-Hop,,0,0,0,,Alpha Wann; Darryl Zeuja; Fonky Flav'; Nek Le Fennek; Oner; Sneazzy,,,,,,,2012,12,31,3,17,1,1,,,0,0,6648289d-2f27-44aa-9ccd-8a6e01ed7370,4fe4526f-f33d-4c4f-8159-b658e702027b,38923a6b-1c6d-4e81-9a41-0323b6ce4339,38923a6b-1c6d-4e81-9a41-0323b6ce4339,8a9c2ec5-cbc7-347a-8eec-3c7d20f8d972,,album,Polydor,,,76e8575c-2556-481e-9652-9e5f76a8245f,B00A9XVCN2,FR9W11212664,372515-2,Latn,fra,FR,Official,CD,,,,,,,,,,,2012,12,31,,217.546666666667,876129,FLAC,44100,16,2,1632342630.0,1632342626.58356,2022-09-03 19:30:00
36,/srv/music/musicLibrary/1995/Paris_Sud_Minute/04_Flingue_dessus.flac,4,Flingue dessus,1995,1995,1995,Paris Sud Minute,1995,1995,1995,Rap & Hip-Hop,,0,0,0,,Alpha Wann; Darryl Zeuja; Fonky Flav'; Hologram Lo'; Nek Le Fennek; Sneazzy,,,,,,,2012,12,31,4,17,1,1,,,0,0,e3d64486-ac08-471e-a5fd-8dc7bddd07cc,4fe4526f-f33d-4c4f-8159-b658e702027b,38923a6b-1c6d-4e81-9a41-0323b6ce4339,38923a6b-1c6d-4e81-9a41-0323b6ce4339,05b50cc4-e58b-3b65-8be3-2f1c3e25e970,,album,Polydor,,,76e8575c-2556-481e-9652-9e5f76a8245f,B00A9XVCN2,FR9W11212114,372515-2,Latn,fra,FR,Official,CD,,,,,,,,,,,2012,12,31,,258.453333333333,919300,FLAC,44100,16,2,1632342630.0,1632342626.58842,2022-09-03 19:30:00
37,/srv/music/musicLibrary/1995/Paris_Sud_Minute/05_Jet_Lag.flac,4,Jet Lag,1995,1995,1995,Paris Sud Minute,1995,1995,1995,Rap & Hip-Hop,,0,0,0,,Alpha Wann; Fonky Flav'; Hologram Lo'; Jordan Figueroa Saintard; Sneazzy,,,,,,,2012,12,31,5,17,1,1,,,0,0,63f2c902-d375-4722-80ca-dc0116d03b41,4fe4526f-f33d-4c4f-8159-b658e702027b,38923a6b-1c6d-4e81-9a41-0323b6ce4339,38923a6b-1c6d-4e81-9a41-0323b6ce4339,196c56f4-ab52-30e1-9c67-1e6e2d592e61,,album,Polydor,,,76e8575c-2556-481e-9652-9e5f76a8245f,B00A9XVCN2,FR9W11212666,372515-2,Latn,fra,FR,Official,CD,,,,,,,,,,,2012,12,31,,300.666666666667,938710,FLAC,44100,16,2,1632342631.0,1632342626.5931,2022-09-03 19:30:00
38,/srv/music/musicLibrary/1995/Paris_Sud_Minute/06_J'aime_ca.flac,4,J’aime ça,1995,1995,1995,Paris Sud Minute,1995,1995,1995,Rap & Hip-Hop,,0,0,0,,Darryl Zeuja; Fonky Flav'; Hologram Lo'; Nek Le Fennek,,,,,,,2012,12,31,6,17,1,1,,,0,0,a051b803-7be6-4fda-b61b-38b328419403,4fe4526f-f33d-4c4f-8159-b658e702027b,38923a6b-1c6d-4e81-9a41-0323b6ce4339,38923a6b-1c6d-4e81-9a41-0323b6ce4339,76803e00-f6d1-3bd9-807e-cd0b1e5de31a,,album,Polydor,,,76e8575c-2556-481e-9652-9e5f76a8245f,B00A9XVCN2,FR9W11212665,372515-2,Latn,fra,FR,Official,CD,,,,,,,,,,,2012,12,31,,185.573333333333,837352,FLAC,44100,16,2,1632342631.0,1632342626.59761,2022-09-03 19:30:00
39,/srv/music/musicLibrary/1995/Paris_Sud_Minute/07_Baisse_ta_vitre.flac,4,Baisse ta vitre,1995 feat. Loretta,1995 feat. Loretta,1995 feat. Loretta,Paris Sud Minute,1995,1995,1995,Rap & Hip-Hop,,0,0,0,,Alpha Wann; Darryl Zeuja; Fonky Flav'; Hugz; Nek Le Fennek; Sneazzy,,,,,,,2012,12,31,7,17,1,1,,,0,0,798791fb-9a81-4b24-ad39-78c47811465e,4fe4526f-f33d-4c4f-8159-b658e702027b,38923a6b-1c6d-4e81-9a41-0323b6ce4339,38923a6b-1c6d-4e81-9a41-0323b6ce4339,46093ee1-6716-3759-a2ab-5b0dae65841d,,album,Polydor,,,76e8575c-2556-481e-9652-9e5f76a8245f,B00A9XVCN2,FR9W11212663,372515-2,Latn,fra,FR,Official,CD,,,,,,,,,,,2012,12,31,,300.28,933298,FLAC,44100,16,2,1632342632.0,1632342626.6026,2022-09-03 19:30:00
40,/srv/music/musicLibrary/1995/Paris_Sud_Minute/08_Petasse_blanche.flac,4,Pétasse blanche,1995,1995,1995,Paris Sud Minute,1995,1995,1995,Rap & Hip-Hop,,0,0,0,,Alpha Wann; Fonky Flav'; Koudjo; Nek Le Fennek; Sneazzy,,,,,,,2012,12,31,8,17,1,1,,,0,0,84348006-34f2-4017-a846-6ee59abd3eab,4fe4526f-f33d-4c4f-8159-b658e702027b,38923a6b-1c6d-4e81-9a41-0323b6ce4339,38923a6b-1c6d-4e81-9a41-0323b6ce4339,0226b81b-02b8-3b35-968c-b625f5c25af6,,album,Polydor,,,76e8575c-2556-481e-9652-9e5f76a8245f,B00A9XVCN2,FR9W11212657,372515-2,Latn,fra,FR,Official,CD,,,,,,,,,,,2012,12,31,,240.84,952656,FLAC,44100,16,2,1632342634.0,1632342626.6072,2022-09-03 19:30:00
41,/srv/music/musicLibrary/1995/Paris_Sud_Minute/09_103.flac,4,103,1995,1995,1995,Paris Sud Minute,1995,1995,1995,Rap & Hip-Hop,,0,0,0,,Hologram Lo',,,,,,,2012,12,31,9,17,1,1,,,0,0,8ab63889-15ca-4636-8eca-625205a3ffab,4fe4526f-f33d-4c4f-8159-b658e702027b,38923a6b-1c6d-4e81-9a41-0323b6ce4339,38923a6b-1c6d-4e81-9a41-0323b6ce4339,684164c5-3ade-3ec5-98a7-3bb791f818d5,,album,Polydor,,,76e8575c-2556-481e-9652-9e5f76a8245f,B00A9XVCN2,FR9W11212671,372515-2,Latn,fra,FR,Official,CD,,,,,,,,,,,2012,12,31,,148.813333333333,976011,FLAC,44100,16,2,1632342635.0,1632342626.61169,2022-09-03 19:30:00
42,/srv/music/musicLibrary/1995/Paris_Sud_Minute/10_Reel.flac,4,Réel,1995,1995,1995,Paris Sud Minute,1995,1995,1995,Rap & Hip-Hop,,0,0,0,,Alpha Wann; Darryl Zeuja; Fonky Flav'; Nek Le Fennek; Shuko; Sneazzy,,,,,,,2012,12,31,10,17,1,1,,,0,0,94bc2775-bbb2-4f6b-8b04-2ac8e0c00efd,4fe4526f-f33d-4c4f-8159-b658e702027b,38923a6b-1c6d-4e81-9a41-0323b6ce4339,38923a6b-1c6d-4e81-9a41-0323b6ce4339,20127f10-3688-3573-a54c-0c098154c344,,album,Polydor,,,76e8575c-2556-481e-9652-9e5f76a8245f,B00A9XVCN2,FR9W11212660,372515-2,Latn,fra,FR,Official,CD,,,,,,,,,,,2012,12,31,,252.373333333333,950455,FLAC,44100,16,2,1632342635.0,1632342626.6162,2022-09-03 19:30:00
43,/srv/music/musicLibrary/1995/Paris_Sud_Minute/11_Le_Passage.flac,4,Le Passage,1995,1995,1995,Paris Sud Minute,1995,1995,1995,Rap & Hip-Hop,,0,0,0,,Alpha Wann; Darryl Zeuja; Fonky Flav'; Hologram Lo'; Sneazzy,,,,,,,2012,12,31,11,17,1,1,,,0,0,bce33ea8-64a7-4bb5-bef9-a1b816121156,4fe4526f-f33d-4c4f-8159-b658e702027b,38923a6b-1c6d-4e81-9a41-0323b6ce4339,38923a6b-1c6d-4e81-9a41-0323b6ce4339,799212f1-665b-390c-8684-9fbcb61eba4c,,album,Polydor,,,76e8575c-2556-481e-9652-9e5f76a8245f,B00A9XVCN2,FR9W11212667,372515-2,Latn,fra,FR,Official,CD,,,,,,,,,,,2012,12,31,,269.426666666667,1001273,FLAC,44100,16,2,1632342635.0,1632342626.62064,2022-09-03 19:30:00
44,/srv/music/musicLibrary/1995/Paris_Sud_Minute/12_J'participe.flac,4,J’participe,1995,1995,1995,Paris Sud Minute,1995,1995,1995,Rap & Hip-Hop,,0,0,0,,Alpha Wann; Darryl Zeuja; Fonky Flav'; Nek Le Fennek; Sneazzy,,,,,,,2012,12,31,12,17,1,1,,,0,0,c8480954-9f02-4c3a-98db-01e7aca46726,4fe4526f-f33d-4c4f-8159-b658e702027b,38923a6b-1c6d-4e81-9a41-0323b6ce4339,38923a6b-1c6d-4e81-9a41-0323b6ce4339,53cfaab1-b307-3195-9488-e2f33f54a9e7,,album,Polydor,,,76e8575c-2556-481e-9652-9e5f76a8245f,B00A9XVCN2,FR9W11212662,372515-2,Latn,fra,FR,Official,CD,,,,,,,,,,,2012,12,31,,242.146666666667,896819,FLAC,44100,16,2,1632342638.0,1632342626.62512,2022-09-03 19:30:00
45,/srv/music/musicLibrary/1995/Paris_Sud_Minute/13_Flotte_mais_jamais_ne_sombre.flac,4,Flotte mais jamais ne sombre,1995,1995,1995,Paris Sud Minute,1995,1995,1995,Rap & Hip-Hop,,0,0,0,,Alpha Wann; Fonky Flav'; Hologram Lo'; Nek Le Fennek; Sneazzy,,,,,,,2012,12,31,13,17,1,1,,,0,0,ebe8e3ec-8397-4601-bd2b-0ed1c5bb072f,4fe4526f-f33d-4c4f-8159-b658e702027b,38923a6b-1c6d-4e81-9a41-0323b6ce4339,38923a6b-1c6d-4e81-9a41-0323b6ce4339,4dfac283-4241-3a1d-ab08-f697d95f5cdd,,album,Polydor,,,76e8575c-2556-481e-9652-9e5f76a8245f,B00A9XVCN2,FR9W11212661,372515-2,Latn,fra,FR,Official,CD,,,,,,,,,,,2012,12,31,,242.346666666667,856270,FLAC,44100,16,2,1632342640.0,1632342626.62959,2022-09-03 19:30:00
46,/srv/music/musicLibrary/1995/Paris_Sud_Minute/14_Pleure_salope.flac,4,Pleure salope,1995,1995,1995,Paris Sud Minute,1995,1995,1995,Rap & Hip-Hop,,0,0,0,,Alpha Wann; Darryl Zeuja; Hologram Lo'; Nek Le Fennek; Sneazzy,,,,,,,2012,12,31,14,17,1,1,,,0,0,9042423f-9c53-4e0d-a916-715517814671,4fe4526f-f33d-4c4f-8159-b658e702027b,38923a6b-1c6d-4e81-9a41-0323b6ce4339,38923a6b-1c6d-4e81-9a41-0323b6ce4339,a62a010f-0ef4-37a4-9c7c-35de67d61bc6,,album,Polydor,,,76e8575c-2556-481e-9652-9e5f76a8245f,B00A9XVCN2,FR9W11212658,372515-2,Latn,fra,FR,Official,CD,,,,,,,,,,,2012,12,31,,264.626666666667,879303,FLAC,44100,16,2,1632342640.0,1632342626.63411,2022-09-03 19:30:00
47,/srv/music/musicLibrary/1995/Paris_Sud_Minute/15_Ca_raisonne.flac,4,Ça raisonne,1995,1995,1995,Paris Sud Minute,1995,1995,1995,Rap & Hip-Hop,,0,0,0,,Alpha Wann; Darryl Zeuja; Fonky Flav'; Hologram Lo'; Nek Le Fennek,,,,,,,2012,12,31,15,17,1,1,,,0,0,94225746-c03b-4920-a823-c5fefc12f99d,4fe4526f-f33d-4c4f-8159-b658e702027b,38923a6b-1c6d-4e81-9a41-0323b6ce4339,38923a6b-1c6d-4e81-9a41-0323b6ce4339,a4a907d4-64da-3dbc-81e0-5db25d0a5a89,,album,Polydor,,,76e8575c-2556-481e-9652-9e5f76a8245f,B00A9XVCN2,FR9W11212659,372515-2,Latn,fra,FR,Official,CD,,,,,,,,,,,2012,12,31,,283.84,927472,FLAC,44100,16,2,1632342641.0,1632342626.63857,2022-09-03 19:30:00
48,/srv/music/musicLibrary/1995/Paris_Sud_Minute/16_Souviens-toi.flac,4,Souviens-toi,1995,1995,1995,Paris Sud Minute,1995,1995,1995,Rap & Hip-Hop,,0,0,0,,Alpha Wann; Darryl Zeuja; Fonky Flav'; Hologram Lo'; Nek Le Fennek; Sneazzy,,,,,,,2012,12,31,16,17,1,1,,,0,0,b5c13ef9-3ced-4a35-bb22-6e00449740d8,4fe4526f-f33d-4c4f-8159-b658e702027b,38923a6b-1c6d-4e81-9a41-0323b6ce4339,38923a6b-1c6d-4e81-9a41-0323b6ce4339,e77ed052-c595-366f-a731-bd3da931786f,,album,Polydor,,,76e8575c-2556-481e-9652-9e5f76a8245f,B00A9XVCN2,FR9W11212673,372515-2,Latn,fra,FR,Official,CD,,,,,,,,,,,2012,12,31,,267.213333333333,936879,FLAC,44100,16,2,1632342641.0,1632342626.64331,2022-09-03 19:30:00
